0.5	0.5	0.5	0.5
cab			0.000488	0.000596	0.000956	0.000125
blowout			7e-05	0.000108	0.00012	6.2e-05
felt			0.000837	0.000813	0.000896	0.000747
rollins			0.000139	5.4e-05	0.00012	6.2e-05
polite			0.000558	0.000163	0.000359	0.000311
diet			7e-05	0.000108	6e-05	0.000125
brief			7e-05	0.000163	0.000179	6.2e-05
fell			0.000139	0.000163	0.000179	0.000125
bathroomtiny			7e-05	0.000108	0.00012	6.2e-05
smelling			7e-05	0.000108	6e-05	0.000125
snooze			0.000139	5.4e-05	0.00012	6.2e-05
scratchy			0.000139	0.000108	6e-05	0.000187
weekend			0.002023	0.000596	0.001195	0.001245
younger			7e-05	0.000108	0.00012	6.2e-05
longer			0.000279	0.000325	0.000359	0.000249
apology			7e-05	0.000379	0.000239	0.000249
potato			7e-05	0.000108	6e-05	0.000125
assume			7e-05	0.000217	0.00012	0.000187
together			0.000209	0.000163	0.000239	0.000125
beds			0.001744	0.001192	0.001733	0.001121
barrel			0.000139	5.4e-05	0.00012	6.2e-05
contemptuous			7e-05	0.000108	0.00012	6.2e-05
reception			0.000697	0.000325	0.000717	0.000249
time			0.003139	0.002871	0.002689	0.0033
push			7e-05	0.000108	0.00012	6.2e-05
serious			7e-05	0.000217	6e-05	0.000249
neighbors			7e-05	0.000217	6e-05	0.000249
shop			0.000209	5.4e-05	0.00012	0.000125
managed			7e-05	0.000108	6e-05	0.000125
chain			0.000139	0.000108	0.00012	0.000125
switched			0.000139	0.000108	0.000179	6.2e-05
celebs			0.000139	5.4e-05	0.00012	6.2e-05
varying			7e-05	0.000108	0.00012	6.2e-05
alternatives			7e-05	0.000108	0.00012	6.2e-05
focus			0.000139	0.000108	6e-05	0.000187
switches			7e-05	0.000108	0.00012	6.2e-05
manager			0.000139	0.000975	0.000777	0.000436
mile			0.001186	0.000163	0.000598	0.000623
ice			0.000139	0.000163	0.000239	6.2e-05
skiing			0.000139	5.4e-05	0.00012	6.2e-05
battle			7e-05	0.000108	6e-05	0.000125
chair			7e-05	0.000325	0.000299	0.000125
abundant			7e-05	0.000108	0.00012	6.2e-05
premises			7e-05	0.000108	6e-05	0.000125
milk			0.000139	5.4e-05	6e-05	0.000125
supposedly			0.000139	0.000163	0.00012	0.000187
yummy			0.000209	5.4e-05	0.00012	0.000125
essentials			0.000139	5.4e-05	6e-05	0.000125
father			7e-05	0.000217	0.000239	6.2e-05
disgusting			7e-05	0.000217	6e-05	0.000249
watertower			0.000139	0.000108	6e-05	0.000187
environment			0.000209	0.000108	0.00012	0.000187
answered			0.000279	0.000325	0.000418	0.000187
finally			0.000209	0.001409	0.000717	0.001058
unpleasant			7e-05	0.000217	6e-05	0.000249
dissatisfied			7e-05	0.000108	6e-05	0.000125
splurge			7e-05	0.000108	6e-05	0.000125
supplies			7e-05	0.000108	0.00012	6.2e-05
adventist			7e-05	0.000108	0.00012	6.2e-05
brown			0.000139	0.000217	0.000179	0.000187
protective			7e-05	0.000108	0.00012	6.2e-05
consequently			7e-05	0.000163	0.000179	6.2e-05
advantage			7e-05	0.000108	0.00012	6.2e-05
tastefully			0.000139	5.4e-05	0.00012	6.2e-05
selfsufficient			0.000139	5.4e-05	0.00012	6.2e-05
keeping			0.000139	0.000108	6e-05	0.000187
seemingly			0.000139	0.000217	0.000179	0.000187
sloppy			7e-05	0.000108	6e-05	0.000125
liability			7e-05	0.000108	0.00012	6.2e-05
wallets			7e-05	0.000108	6e-05	0.000125
bustle			0.000139	5.4e-05	6e-05	0.000125
artwork			0.000139	0.000108	0.00012	0.000125
bartender			0.000139	5.4e-05	6e-05	0.000125
trouble			0.000209	5.4e-05	0.00012	0.000125
exact			7e-05	0.000163	0.000179	6.2e-05
minute			0.000837	0.000271	0.000598	0.000436
cool			0.000628	0.000379	0.000657	0.000311
dim			7e-05	0.000108	0.00012	6.2e-05
din			7e-05	0.000108	6e-05	0.000125
clouds			0.000139	5.4e-05	6e-05	0.000125
impressive			0.000349	0.000163	0.000179	0.000311
level			0.000349	0.000271	0.000239	0.000374
did			0.000837	0.004443	0.002869	0.002864
turns			7e-05	0.000108	6e-05	0.000125
bigs			0.000139	5.4e-05	0.00012	6.2e-05
posts			0.000139	5.4e-05	0.00012	6.2e-05
hawaii			7e-05	0.000108	0.00012	6.2e-05
standards			0.000209	0.000163	0.00012	0.000249
leave			0.000558	0.000433	0.000418	0.00056
item			7e-05	0.000163	0.00012	0.000125
soooo			7e-05	0.000108	0.00012	6.2e-05
settle			7e-05	0.000108	6e-05	0.000125
offering			0.000209	0.000163	6e-05	0.000311
subway			0.000209	5.4e-05	0.000179	6.2e-05
techsupport			7e-05	0.000108	0.00012	6.2e-05
quick			0.000558	0.000325	0.000418	0.000436
movie			0.000139	0.000108	0.000179	6.2e-05
guy			0.000139	0.000163	0.000239	6.2e-05
dip			0.000139	5.4e-05	0.00012	6.2e-05
unaware			7e-05	0.000108	6e-05	0.000125
distasteful			7e-05	0.000108	6e-05	0.000125
talked			7e-05	0.000163	0.00012	0.000125
says			7e-05	0.000108	0.00012	6.2e-05
regret			0.000139	0.000108	6e-05	0.000187
fortune			0.000139	5.4e-05	6e-05	0.000125
dealing			7e-05	0.000108	0.00012	6.2e-05
ashas			7e-05	0.000108	6e-05	0.000125
cyber			7e-05	0.000108	0.00012	6.2e-05
sign			7e-05	0.000163	0.00012	0.000125
professionalism			7e-05	0.000108	6e-05	0.000125
slowed			7e-05	0.000108	0.00012	6.2e-05
cost			0.000418	0.000379	0.000598	0.000187
delight			0.000139	0.000108	0.000179	6.2e-05
voucher			7e-05	0.000108	6e-05	0.000125
comforting			0.000209	5.4e-05	6e-05	0.000187
huffed			7e-05	0.000108	0.00012	6.2e-05
eating			0.000558	0.000108	0.000359	0.000249
bose			0.000139	5.4e-05	0.00012	6.2e-05
chicken			0.000209	5.4e-05	6e-05	0.000187
cosy			0.000139	5.4e-05	0.00012	6.2e-05
drinks			0.000418	0.000163	0.000239	0.000311
stressful			7e-05	0.000108	6e-05	0.000125
appear			7e-05	0.000163	0.00012	0.000125
cleanliness			0.000139	0.000271	0.000239	0.000187
assistance			0.000139	0.000108	0.00012	0.000125
rm			7e-05	0.000163	0.000179	6.2e-05
lengthy			0.000139	5.4e-05	6e-05	0.000125
reminiscent			7e-05	0.000108	6e-05	0.000125
goes			0.000139	0.000108	0.000179	6.2e-05
eaten			0.000139	5.4e-05	6e-05	0.000125
international			7e-05	0.000108	6e-05	0.000125
falling			0.000139	0.000163	0.00012	0.000187
locaated			0.000139	5.4e-05	6e-05	0.000125
beautifull			0.000209	5.4e-05	6e-05	0.000187
filled			7e-05	0.000271	0.000179	0.000187
hairy			7e-05	0.000108	0.00012	6.2e-05
transportation			0.000139	0.000163	0.000179	0.000125
exceutive			0.000139	5.4e-05	0.00012	6.2e-05
televisions			0.000139	5.4e-05	6e-05	0.000125
abrupt			7e-05	0.000108	6e-05	0.000125
clerk			7e-05	0.0013	0.000239	0.001307
blooming			0.000139	5.4e-05	6e-05	0.000125
grey			7e-05	0.000108	6e-05	0.000125
french			0.000349	0.000488	0.000299	0.00056
water			0.002232	0.001842	0.001853	0.002179
definitly			0.000139	5.4e-05	0.00012	6.2e-05
upgrade			7e-05	0.000379	0.000179	0.000311
linnens			0.000139	5.4e-05	6e-05	0.000125
address			7e-05	0.000108	0.00012	6.2e-05
alone			7e-05	0.000217	0.00012	0.000187
grabbed			7e-05	0.000108	0.00012	6.2e-05
along			0.000209	0.000108	0.00012	0.000187
longdistance			7e-05	0.000108	6e-05	0.000125
appears			7e-05	0.000271	0.00012	0.000249
change			7e-05	0.000704	0.000538	0.000311
wait			0.000209	0.001246	0.000598	0.000996
box			0.000139	5.4e-05	0.00012	6.2e-05
sending			7e-05	0.000108	6e-05	0.000125
thirty			0.000139	0.000108	0.00012	0.000125
healthy			7e-05	0.000108	6e-05	0.000125
infrequently			7e-05	0.000108	6e-05	0.000125
rethink			7e-05	0.000108	0.00012	6.2e-05
current			0.000139	5.4e-05	0.00012	6.2e-05
exiting			7e-05	0.000108	0.00012	6.2e-05
evian			0.000139	5.4e-05	0.00012	6.2e-05
usually			0.000279	0.000108	0.000179	0.000187
hospitality			7e-05	0.000217	0.000179	0.000125
conveniently			0.000139	0.000163	0.00012	0.000187
headboards			0.000139	5.4e-05	0.00012	6.2e-05
aforementioned			7e-05	0.000108	0.00012	6.2e-05
pillow			7e-05	0.000163	0.00012	0.000125
massage			0.000349	0.000108	6e-05	0.000374
concealed			7e-05	0.000108	6e-05	0.000125
emerge			7e-05	0.000108	6e-05	0.000125
breathtaking			0.000279	5.4e-05	0.00012	0.000187
bathrobesslippers			0.000139	5.4e-05	0.00012	6.2e-05
love			0.000907	0.000325	0.000717	0.000436
mccormick			0.000209	5.4e-05	0.00012	0.000125
extra			0.000418	0.00065	0.000598	0.000498
merely			7e-05	0.000108	6e-05	0.000125
prefer			0.000279	0.000217	0.000299	0.000187
iron			0.000139	5.4e-05	0.00012	6.2e-05
contemperary			0.000139	5.4e-05	6e-05	0.000125
fake			7e-05	0.000108	6e-05	0.000125
gowns			0.000139	5.4e-05	0.00012	6.2e-05
rarely			0.000139	0.000163	0.00012	0.000187
sweets			0.000209	5.4e-05	0.00012	0.000125
hotels			0.002232	0.001734	0.001853	0.002055
sympathetic			7e-05	0.000108	0.00012	6.2e-05
bulbs			7e-05	0.000108	0.00012	6.2e-05
handled			7e-05	0.000108	6e-05	0.000125
working			0.000139	0.000542	0.000359	0.000374
prove			7e-05	0.000163	0.000179	6.2e-05
unimpressed			7e-05	0.000163	6e-05	0.000187
positive			7e-05	0.000217	0.000179	0.000125
angry			7e-05	0.000108	6e-05	0.000125
hyatt			0.000279	0.000325	0.000538	6.2e-05
visit			0.001255	0.000758	0.001076	0.000872
france			7e-05	0.000108	0.00012	6.2e-05
live			0.000418	0.000325	0.000478	0.000249
explicitly			7e-05	0.000108	0.00012	6.2e-05
wonderfully			0.000209	5.4e-05	0.000179	6.2e-05
opposed			0.000139	0.000108	0.00012	0.000125
memory			7e-05	0.000108	6e-05	0.000125
believing			7e-05	0.000108	6e-05	0.000125
australian			7e-05	0.000108	6e-05	0.000125
thru			7e-05	0.000108	0.00012	6.2e-05
checkout			0.000209	0.000542	0.000598	0.000187
brioches			0.000139	5.4e-05	0.00012	6.2e-05
today			0.000139	0.000217	0.000299	6.2e-05
wicked			0.000209	5.4e-05	0.000179	6.2e-05
dismay			7e-05	0.000108	6e-05	0.000125
entrance			0.000139	0.000108	0.000179	6.2e-05
sharing			0.000139	5.4e-05	6e-05	0.000125
sessions			7e-05	0.000163	0.000179	6.2e-05
club			0.000349	0.000271	0.000299	0.000311
beholder			7e-05	0.000108	6e-05	0.000125
acceptable			7e-05	0.000163	6e-05	0.000187
apparent			7e-05	0.000108	6e-05	0.000125
clients			0.000139	5.4e-05	0.00012	6.2e-05
futon			7e-05	0.000108	0.00012	6.2e-05
downtown			0.001604	0.000704	0.000717	0.001494
everywhere			0.000349	5.4e-05	0.000179	0.000187
employed			0.000139	5.4e-05	6e-05	0.000125
effort			7e-05	0.000163	0.00012	0.000125
easiest			7e-05	0.000108	6e-05	0.000125
keeps			0.000139	5.4e-05	0.00012	6.2e-05
mingled			0.000139	5.4e-05	6e-05	0.000125
fly			7e-05	0.000108	6e-05	0.000125
organizations			0.000139	5.4e-05	6e-05	0.000125
valued			7e-05	0.000108	6e-05	0.000125
anything			0.000558	0.000813	0.000299	0.001121
indicates			0.000139	5.4e-05	0.00012	6.2e-05
car			0.000209	0.001084	0.001135	0.000249
originally			0.000139	0.000108	6e-05	0.000187
pretend			7e-05	0.000108	0.00012	6.2e-05
reviews			0.000488	0.00065	0.001016	0.000125
wallet			7e-05	0.000163	0.00012	0.000125
judy			7e-05	0.000108	0.00012	6.2e-05
serviceeverything			0.000139	5.4e-05	0.00012	6.2e-05
programs			0.000139	5.4e-05	6e-05	0.000125
following			0.000209	0.000271	0.000239	0.000249
making			0.000418	0.000542	0.000478	0.000498
arrive			0.000139	0.000108	0.00012	0.000125
bites			7e-05	0.000108	0.00012	6.2e-05
ribs			0.000139	5.4e-05	6e-05	0.000125
reviewing			0.000139	5.4e-05	6e-05	0.000125
heart			0.000488	0.000163	0.00012	0.000498
crazy			0.000279	5.4e-05	0.000179	0.000125
eclectic			7e-05	0.000108	0.00012	6.2e-05
trump			7e-05	0.000163	0.000179	6.2e-05
figure			0.000209	0.000163	0.000299	6.2e-05
mirrors			7e-05	0.000108	0.00012	6.2e-05
awesome			0.000418	0.000217	0.000418	0.000187
soup			7e-05	0.000163	0.000179	6.2e-05
concierge			0.001186	0.000813	0.001434	0.000498
heard			0.000349	0.000542	0.000598	0.000311
dropped			7e-05	0.000108	6e-05	0.000125
nonallergenic			0.000139	5.4e-05	6e-05	0.000125
allowed			0.000279	0.000163	0.000239	0.000187
spa			0.001046	0.000217	0.000239	0.000934
evidently			7e-05	0.000108	6e-05	0.000125
pink			7e-05	0.000108	6e-05	0.000125
michagan			0.000139	5.4e-05	0.00012	6.2e-05
chicagos			0.000139	5.4e-05	6e-05	0.000125
winter			0.000139	5.4e-05	0.00012	6.2e-05
fortunately			7e-05	0.000108	6e-05	0.000125
cozy			0.000418	5.4e-05	0.000179	0.000249
secured			0.000139	5.4e-05	0.00012	6.2e-05
watching			7e-05	0.000163	0.000179	6.2e-05
sevice			0.000139	5.4e-05	0.00012	6.2e-05
dinner			0.001116	0.000379	0.000478	0.000934
write			0.000139	0.000217	0.000239	0.000125
till			7e-05	0.000108	6e-05	0.000125
nowhere			7e-05	0.000108	6e-05	0.000125
actual			7e-05	0.000217	0.00012	0.000187
pure			0.000139	5.4e-05	6e-05	0.000125
onei			7e-05	0.000108	0.00012	6.2e-05
tile			7e-05	0.000108	0.00012	6.2e-05
nyc			7e-05	0.000108	0.00012	6.2e-05
absolute			0.000209	5.4e-05	0.00012	0.000125
economy			7e-05	0.000108	6e-05	0.000125
ceremony			7e-05	0.000108	0.00012	6.2e-05
staying			0.002023	0.001788	0.001375	0.002428
laundry			7e-05	0.000217	0.000179	0.000125
swayed			7e-05	0.000108	6e-05	0.000125
cocktail			0.000209	5.4e-05	0.00012	0.000125
information			0.000209	0.000217	0.00012	0.000311
may			0.000628	0.000217	0.000359	0.000436
neat			0.000279	0.000108	0.00012	0.000249
spot			0.000279	0.000108	0.00012	0.000249
triathlon			7e-05	0.000108	0.00012	6.2e-05
disgusted			7e-05	0.000163	0.00012	0.000125
applications			7e-05	0.000108	0.00012	6.2e-05
membership			0.000209	5.4e-05	0.000179	6.2e-05
birthday			0.000209	0.000271	0.000418	6.2e-05
designed			0.000209	0.000163	0.000239	0.000125
mustve			7e-05	0.000108	6e-05	0.000125
expectoverall			0.000139	5.4e-05	0.00012	6.2e-05
date			7e-05	0.000163	0.00012	0.000125
such			0.001255	0.000704	0.000956	0.000934
sipping			0.000139	5.4e-05	0.00012	6.2e-05
revealed			7e-05	0.000108	6e-05	0.000125
renovation			7e-05	0.000108	6e-05	0.000125
unbelievably			0.000139	5.4e-05	6e-05	0.000125
man			0.000209	0.000217	0.000179	0.000249
stress			0.000139	0.000108	6e-05	0.000187
natural			0.000209	0.000108	0.000179	0.000125
neck			7e-05	0.000108	6e-05	0.000125
succeeded			7e-05	0.000108	0.00012	6.2e-05
whenever			0.000139	5.4e-05	6e-05	0.000125
candles			7e-05	0.000108	6e-05	0.000125
wheelchair			0.000139	5.4e-05	0.00012	6.2e-05
sp			7e-05	0.000108	0.00012	6.2e-05
june			0.000209	5.4e-05	0.000179	6.2e-05
st			0.000139	5.4e-05	0.00012	6.2e-05
complaining			7e-05	0.000217	0.000239	6.2e-05
switch			7e-05	0.000163	0.00012	0.000125
recoded			7e-05	0.000108	0.00012	6.2e-05
deposit			7e-05	0.000108	0.00012	6.2e-05
basket			0.000139	5.4e-05	0.00012	6.2e-05
tall			0.000139	0.000163	0.00012	0.000187
misplaced			7e-05	0.000108	0.00012	6.2e-05
pulled			7e-05	0.000271	0.000179	0.000187
blowup			7e-05	0.000108	0.00012	6.2e-05
talk			0.000139	0.000163	0.000239	6.2e-05
nearly			0.000139	0.000271	0.000299	0.000125
refund			7e-05	0.000163	0.00012	0.000125
exclusive			0.000139	5.4e-05	6e-05	0.000125
tagged			0.000139	5.4e-05	6e-05	0.000125
serving			0.000279	5.4e-05	0.000179	0.000125
shoes			0.000139	0.000325	0.000359	0.000125
furnished			0.000139	0.000108	0.00012	0.000125
exclaimed			7e-05	0.000108	0.00012	6.2e-05
pointed			7e-05	0.000108	0.00012	6.2e-05
midnight			0.000139	0.000163	6e-05	0.000249
unacceptable			7e-05	0.000163	0.000179	6.2e-05
years			0.000558	0.000217	0.000478	0.000249
ended			0.000488	0.000433	0.000478	0.000436
argued			7e-05	0.000163	0.000179	6.2e-05
managers			0.000139	0.000163	0.000239	6.2e-05
cold			7e-05	0.000704	0.000299	0.00056
still			0.000209	0.001192	0.000777	0.000747
mixup			7e-05	0.000108	6e-05	0.000125
lovelies			0.000139	5.4e-05	0.00012	6.2e-05
twoline			0.000139	5.4e-05	6e-05	0.000125
grout			7e-05	0.000108	0.00012	6.2e-05
adhesive			7e-05	0.000108	6e-05	0.000125
disconnect			7e-05	0.000108	0.00012	6.2e-05
thank			0.000209	0.000217	0.000239	0.000187
acknowledge			7e-05	0.000108	6e-05	0.000125
interesting			0.000139	0.000163	0.000239	6.2e-05
bagels			7e-05	0.000108	0.00012	6.2e-05
appetizers			0.000209	0.000108	0.00012	0.000187
troubles			7e-05	0.000108	6e-05	0.000125
amazing			0.001604	0.000217	0.000359	0.001307
bathshower			7e-05	0.000108	0.00012	6.2e-05
forms			7e-05	0.000108	0.00012	6.2e-05
maid			0.000279	0.000271	0.000418	0.000125
window			0.000767	0.000488	0.000896	0.000311
offers			0.000418	0.000163	0.000239	0.000311
spacious			0.000976	0.000325	0.000538	0.000685
dreadfully			7e-05	0.000108	0.00012	6.2e-05
policy			7e-05	0.000163	6e-05	0.000187
ours			0.000139	0.000163	0.000179	0.000125
main			0.000279	5.4e-05	0.000179	0.000125
decades			0.000139	5.4e-05	0.00012	6.2e-05
happened			0.000139	0.000325	0.000359	0.000125
non			7e-05	0.000108	0.00012	6.2e-05
usa			7e-05	0.000108	0.00012	6.2e-05
juicesomething			0.000139	5.4e-05	0.00012	6.2e-05
tucked			7e-05	0.000108	0.00012	6.2e-05
views			0.000907	0.000271	0.000538	0.00056
matches			7e-05	0.000163	0.000179	6.2e-05
rattled			7e-05	0.000108	0.00012	6.2e-05
attentiveness			0.000209	5.4e-05	0.00012	0.000125
technician			0.000139	5.4e-05	0.00012	6.2e-05
lunch			7e-05	0.000217	0.00012	0.000187
compelled			7e-05	0.000108	0.00012	6.2e-05
unimpressive			0.000139	5.4e-05	6e-05	0.000125
half			0.000209	0.000921	0.000418	0.000809
arriving			7e-05	0.000271	0.00012	0.000249
sorted			7e-05	0.000108	6e-05	0.000125
nov			0.000139	5.4e-05	0.00012	6.2e-05
now			0.000488	0.000704	0.000837	0.000374
hall			0.000139	0.000163	0.000179	0.000125
nor			0.000139	0.000325	0.000299	0.000187
matched			0.000139	5.4e-05	0.00012	6.2e-05
wont			0.000418	0.000325	0.000359	0.000374
moist			0.000139	5.4e-05	6e-05	0.000125
term			7e-05	0.000108	6e-05	0.000125
name			0.000209	0.000217	0.00012	0.000311
fumes			7e-05	0.000108	0.00012	6.2e-05
james			0.004324	0.002438	0.00239	0.004171
hancock			0.000209	5.4e-05	0.000179	6.2e-05
ashtray			7e-05	0.000163	0.000179	6.2e-05
roomawesome			0.000139	5.4e-05	6e-05	0.000125
confirmedthere			7e-05	0.000108	0.00012	6.2e-05
wellthey			7e-05	0.000108	0.00012	6.2e-05
outrageously			7e-05	0.000163	6e-05	0.000187
shy			7e-05	0.000108	0.00012	6.2e-05
southshore			0.000139	5.4e-05	0.00012	6.2e-05
inhospitable			7e-05	0.000108	0.00012	6.2e-05
entirely			7e-05	0.000163	6e-05	0.000187
pizza			0.000279	5.4e-05	0.000179	0.000125
submerge			7e-05	0.000108	0.00012	6.2e-05
stafflike			7e-05	0.000108	0.00012	6.2e-05
slimmy			7e-05	0.000108	6e-05	0.000125
turtle			7e-05	0.000108	6e-05	0.000125
halfcold			7e-05	0.000108	6e-05	0.000125
significantly			7e-05	0.000163	0.00012	0.000125
badly			7e-05	0.000108	0.00012	6.2e-05
eg			0.000139	5.4e-05	0.00012	6.2e-05
receipt			7e-05	0.000163	0.00012	0.000125
availability			0.000139	5.4e-05	6e-05	0.000125
yeah			0.000139	0.000163	0.000179	0.000125
formalwear			7e-05	0.000108	0.00012	6.2e-05
eb			7e-05	0.000108	0.00012	6.2e-05
sandwich			7e-05	0.000108	6e-05	0.000125
entering			0.000139	0.000433	0.000179	0.000436
year			0.000418	0.000488	0.000717	0.000187
fallapartwhileyoureusingit			7e-05	0.000108	0.00012	6.2e-05
happen			0.000209	0.000163	0.000239	0.000125
requesting			0.000139	0.000108	0.00012	0.000125
adequately			7e-05	0.000108	6e-05	0.000125
intended			0.000139	0.000108	6e-05	0.000187
living			0.000209	0.000163	0.000239	0.000125
shown			7e-05	0.000108	6e-05	0.000125
opened			0.000279	0.000108	0.000239	0.000125
3rd			7e-05	0.000217	0.000239	6.2e-05
space			0.000418	0.000542	0.000538	0.000436
furthermore			0.000139	0.000108	6e-05	0.000187
skyline			0.000139	5.4e-05	0.00012	6.2e-05
someplace			7e-05	0.000163	6e-05	0.000187
seriously			0.000139	0.000163	0.00012	0.000187
nominal			7e-05	0.000108	6e-05	0.000125
internet			0.000837	0.000867	0.000777	0.000934
shepards			0.000139	5.4e-05	0.00012	6.2e-05
overlook			0.000139	5.4e-05	6e-05	0.000125
showroom			7e-05	0.000108	6e-05	0.000125
receiving			0.000139	5.4e-05	6e-05	0.000125
viable			7e-05	0.000108	6e-05	0.000125
shows			0.000139	0.000163	0.00012	0.000187
attended			7e-05	0.000217	0.000179	0.000125
theory			7e-05	0.000108	6e-05	0.000125
hefty			7e-05	0.000108	6e-05	0.000125
3star			0.000139	5.4e-05	0.00012	6.2e-05
million			7e-05	0.000108	0.00012	6.2e-05
quite			0.001116	0.001571	0.001255	0.001494
groaner			0.000139	5.4e-05	0.00012	6.2e-05
unfriendly			7e-05	0.000217	0.00012	0.000187
california			7e-05	0.000108	6e-05	0.000125
sparkled			0.000139	5.4e-05	0.00012	6.2e-05
restuarant			0.000279	5.4e-05	0.000179	0.000125
sophistication			0.000209	5.4e-05	6e-05	0.000187
card			0.000209	0.000867	0.000598	0.00056
care			0.000209	0.000325	0.000299	0.000249
partner			7e-05	0.000108	0.00012	6.2e-05
advance			7e-05	0.000379	0.000239	0.000249
watts			7e-05	0.000108	0.00012	6.2e-05
language			7e-05	0.000108	0.00012	6.2e-05
waiter			7e-05	0.000163	0.00012	0.000125
collapsing			7e-05	0.000108	0.00012	6.2e-05
tasting			0.000139	0.000108	0.000179	6.2e-05
quickeating			0.000139	5.4e-05	6e-05	0.000125
british			7e-05	0.000163	6e-05	0.000187
16th			7e-05	0.000108	0.00012	6.2e-05
thing			0.000697	0.000542	0.000538	0.000685
funky			0.000209	5.4e-05	0.000179	6.2e-05
place			0.002929	0.0013	0.001733	0.002304
undesirable			7e-05	0.000108	0.00012	6.2e-05
bothersome			7e-05	0.000108	6e-05	0.000125
associates			0.000209	5.4e-05	6e-05	0.000187
think			0.000418	0.001192	0.000837	0.000872
frequent			0.000139	0.000217	0.000179	0.000187
first			0.001534	0.002763	0.002331	0.002117
cheese			0.000139	5.4e-05	0.00012	6.2e-05
ohsoscenic			7e-05	0.000108	6e-05	0.000125
tennis			7e-05	0.000108	0.00012	6.2e-05
striking			0.000139	5.4e-05	0.00012	6.2e-05
boutiqueytype			0.000139	5.4e-05	0.00012	6.2e-05
yourself			7e-05	0.000108	6e-05	0.000125
mignon			7e-05	0.000108	6e-05	0.000125
long			0.000767	0.001029	0.000777	0.001058
directly			0.000209	0.000271	0.000359	0.000125
sparkles			0.000139	5.4e-05	0.00012	6.2e-05
carry			7e-05	0.000163	0.00012	0.000125
impossible			7e-05	0.000108	0.00012	6.2e-05
array			0.000139	0.000163	0.00012	0.000187
fight			0.000139	5.4e-05	6e-05	0.000125
open			0.000279	0.000704	0.000896	0.000125
cheesy			0.000139	5.4e-05	6e-05	0.000125
occurred			0.000139	5.4e-05	0.00012	6.2e-05
cheerfully			7e-05	0.000108	6e-05	0.000125
rented			7e-05	0.000108	6e-05	0.000125
city			0.002232	0.000704	0.000956	0.001806
given			0.000418	0.000704	0.000359	0.000809
checked			0.000279	0.001463	0.000657	0.001245
stomred			7e-05	0.000108	6e-05	0.000125
district			0.000209	5.4e-05	0.00012	0.000125
resonable			0.000139	5.4e-05	0.00012	6.2e-05
bellmen			0.000139	5.4e-05	0.00012	6.2e-05
slept			0.000209	0.000108	0.000179	0.000125
remotely			7e-05	0.000108	0.00012	6.2e-05
anyone			0.000907	0.000433	0.000179	0.001121
outing			0.000209	5.4e-05	6e-05	0.000187
cooling			7e-05	0.000108	0.00012	6.2e-05
2			0.001604	0.001192	0.002271	0.000436
tell			0.000279	0.000542	0.000478	0.000374
creates			0.000139	5.4e-05	6e-05	0.000125
convention			0.000418	0.000163	0.000239	0.000311
shoppers			0.000139	5.4e-05	0.00012	6.2e-05
white			0.000139	0.000217	0.000239	0.000125
wore			0.000139	5.4e-05	0.00012	6.2e-05
tastfully			0.000139	5.4e-05	0.00012	6.2e-05
speaking			7e-05	0.000108	6e-05	0.000125
gives			0.000279	0.000163	0.00012	0.000311
gaudy			7e-05	0.000108	6e-05	0.000125
atention			7e-05	0.000108	6e-05	0.000125
mostly			0.000209	0.000163	0.000179	0.000187
colorfully			0.000139	5.4e-05	0.00012	6.2e-05
season			0.000139	0.000108	0.000179	6.2e-05
ballrooms			0.000139	5.4e-05	0.00012	6.2e-05
paritally			7e-05	0.000108	0.00012	6.2e-05
supply			0.000139	0.000108	0.000179	6.2e-05
gratus			0.000139	5.4e-05	0.00012	6.2e-05
ridiculous			0.000139	0.000325	0.000299	0.000187
packet			0.000139	5.4e-05	6e-05	0.000125
fooled			7e-05	0.000163	6e-05	0.000187
copy			7e-05	0.000108	0.00012	6.2e-05
appreciated			0.000418	5.4e-05	0.000239	0.000187
boyfriend			0.000139	0.000108	0.000179	6.2e-05
10			0.000418	0.000325	0.000359	0.000374
television			0.000139	0.000163	6e-05	0.000249
12			0.000209	0.000217	0.000239	0.000187
15			0.000418	0.000379	0.000657	0.000125
unfortunately			0.000209	0.000488	0.000418	0.000311
17			0.000139	0.000108	0.000179	6.2e-05
vacating			7e-05	0.000108	0.00012	6.2e-05
18			7e-05	0.000108	0.00012	6.2e-05
lugs			0.000139	5.4e-05	0.00012	6.2e-05
future			0.000349	0.000217	0.000179	0.000374
aesthetic			0.000139	5.4e-05	6e-05	0.000125
cards			7e-05	0.000108	0.00012	6.2e-05
asleep			0.000209	0.000108	0.00012	0.000187
gigantic			7e-05	0.000108	0.00012	6.2e-05
dissapointed			7e-05	0.000108	0.00012	6.2e-05
sublime			0.000139	5.4e-05	0.00012	6.2e-05
350			0.000139	5.4e-05	0.00012	6.2e-05
suggestions			0.000139	5.4e-05	0.00012	6.2e-05
courteously			7e-05	0.000108	0.00012	6.2e-05
tasted			0.000139	0.000217	0.000179	0.000187
nicer			0.000209	0.000163	0.000239	0.000125
appreciate			7e-05	0.000108	0.00012	6.2e-05
premier			7e-05	0.000108	6e-05	0.000125
turned			0.000139	0.000325	0.000179	0.000311
street			0.000976	0.00065	0.001315	0.000249
sad			0.000139	0.000108	6e-05	0.000187
ant			0.000139	5.4e-05	0.00012	6.2e-05
winding			0.000139	5.4e-05	6e-05	0.000125
say			0.000976	0.001192	0.000598	0.001619
